GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage
2012R1407,2012,14,2012-07-01,11.7,5.7,1.2,Kardinia Park,1:10 PM,13736,Geelong,3.4,6.8,9.1,14.15,99,Port Adelaide,2.3,2.7,6.9,8.13,61,7.0,32.0,112.8,15.0,16.0,84.9
2012R1408,2012,14,2012-07-01,23.4,9.8,0.0,Gabba,3:15 PM,22144,Brisbane Lions,6.1,9.6,13.11,18.14,122,Melbourne,3.6,3.8,4.11,8.13,61,12.0,24.0,96.2,16.0,8.0,62.6
2012R1409,2012,14,2012-07-01,10.0,5.0,0.8,Docklands,4:40 PM,33106,St Kilda,6.2,9.5,10.11,15.13,103,North Melbourne,3.1,9.3,13.5,21.1,136,9.0,24.0,116.4,8.0,28.0,105.2
2012R1501,2012,15,2012-07-06,11.4,4.0,0.0,M.C.G.,7:50 PM,75890,Collingwood,1.5,4.9,6.12,8.14,62,Carlton,3.1,7.4,8.11,12.13,85,4.0,44.0,120.3,9.0,28.0,108.7
2012R1502,2012,15,2012-07-07,13.0,3.9,0.0,Bellerive Oval,1:45 PM,14113,North Melbourne,5.1,9.3,11.5,13.6,84,West Coast,3.2,4.6,8.8,12.14,86,11.0,28.0,104.8,2.0,44.0,139.9
2012R1503,2012,15,2012-07-07,13.3,0.0,0.0,M.C.G.,2:10 PM,46773,Melbourne,1.0,4.4,5.6,11.12,78,Richmond,4.6,6.12,9.2,13.23,101,16.0,8.0,63.6,10.0,28.0,107.7
2012R1504,2012,15,2012-07-07,14.5,9.0,1.6,S.C.G.,4:40 PM,19419,Sydney,4.2,10.7,15.12,16.14,110,Brisbane Lions,3.4,7.4,8.7,9.9,63,1.0,44.0,146.1,13.0,24.0,92.8
2012R1505,2012,15,2012-07-07,15.1,2.9,0.0,Football Park,7:10 PM,34829,Port Adelaide,2.1,4.6,7.8,8.1,58,Adelaide,5.2,9.6,13.8,17.14,116,15.0,16.0,81.8,3.0,44.0,123.3
2012R1506,2012,15,2012-07-07,13.3,0.0,0.0,Docklands,7:40 PM,45838,St Kilda,4.3,9.5,15.6,21.7,133,Essendon,3.5,5.6,7.8,8.14,62,8.0,28.0,121.3,6.0,40.0,127.6
2012R1507,2012,15,2012-07-08,14.6,0.2,0.0,M.C.G.,1:10 PM,26518,Hawthorn,5.6,11.11,20.2,28.25,193,Greater Western Sydney,1.2,2.4,3.5,4.7,31,5.0,40.0,152.6,17.0,4.0,44.0
2012R1508,2012,15,2012-07-08,21.5,12.4,0.0,Carrara,3:15 PM,15824,Gold Coast,4.6,6.9,9.14,13.18,96,Geelong,2.6,5.12,12.15,15.2,110,18.0,0.0,55.5,7.0,36.0,112.9
2012R1509,2012,15,2012-07-08,16.0,7.8,0.2,Subiaco,2:40 PM,30420,Fremantle,2.3,4.7,10.1,14.11,95,Western Bulldogs,1.2,4.4,7.6,8.9,57,12.0,28.0,94.5,14.0,20.0,78.0
2012R1601,2012,16,2012-07-13,14.0,8.7,3.6,Docklands,7:50 PM,46423,North Melbourne,6.1,12.2,19.4,24.5,149,Carlton,3.4,6.9,9.9,14.12,96,9.0,32.0,108.0,12.0,28.0,103.7
2012R1602,2012,16,2012-07-14,13.7,7.9,0.4,Docklands,1:45 PM,13284,Melbourne,6.4,8.6,12.7,12.11,83,Fremantle,3.2,6.5,11.6,18.9,117,16.0,8.0,64.1,10.0,32.0,97.6
2012R1603,2012,16,2012-07-14,13.9,7.9,8.6,Football Park,1:40 PM,17344,Port Adelaide,4.3,8.6,11.9,11.11,77,Essendon,4.2,8.4,13.8,19.13,127,15.0,16.0,79.9,6.0,44.0,130.0
2012R1604,2012,16,2012-07-14,28.5,22.6,0.8,Cazaly's Stadium,4:40 PM,10961,Richmond,2.2,4.3,10.7,13.1,88,Gold Coast,4.2,7.9,9.9,13.12,90,11.0,28.0,107.0,17.0,4.0,57.8
2012R1605,2012,16,2012-07-14,13.7,7.9,0.4,M.C.G.,7:40 PM,61717,Geelong,2.4,3.8,6.13,10.19,79,Collingwood,8.2,11.6,15.7,17.8,110,7.0,36.0,109.4,3.0,48.0,121.6
2012R1606,2012,16,2012-07-14,24.5,17.8,12.0,Gabba,7:40 PM,19228,Brisbane Lions,3.3,7.5,10.6,14.8,92,St Kilda,4.0,6.1,10.7,16.9,105,13.0,24.0,92.4,8.0,32.0,120.8
2012R1607,2012,16,2012-07-15,18.3,5.5,0.0,Sydney Showground,1:10 PM,7669,Greater Western Sydney,2.4,4.7,5.8,8.11,59,Adelaide,5.2,9.9,17.12,27.16,178,18.0,4.0,43.0,2.0,48.0,131.9
2012R1608,2012,16,2012-07-15,14.4,5.0,2.8,Docklands,3:15 PM,24754,Western Bulldogs,3.2,5.4,5.5,6.8,44,Hawthorn,4.3,8.5,14.1,17.14,116,14.0,20.0,74.7,4.0,44.0,157.0
2012R1609,2012,16,2012-07-15,20.2,8.8,0.0,Subiaco,2:40 PM,39152,West Coast,4.3,7.7,8.8,10.9,69,Sydney,5.1,10.4,13.8,18.13,121,5.0,44.0,131.5,1.0,48.0,148.0
2012R1701,2012,17,2012-07-20,15.1,7.3,0.0,Docklands,7:50 PM,50066,Geelong,4.5,9.7,15.11,20.14,134,Essendon,2.1,5.4,8.5,10.7,67,7.0,40.0,113.9,6.0,44.0,122.0
2012R1702,2012,17,2012-07-21,15.7,4.1,0.2,M.C.G.,1:45 PM,83714,Collingwood,3.2,6.7,8.8,13.13,91,Hawthorn,5.6,9.8,17.9,21.12,138,4.0,48.0,115.8,3.0,48.0,156.6
2012R1703,2012,17,2012-07-21,15.6,8.9,0.2,Football Park,1:40 PM,40724,Adelaide,6.5,10.6,14.7,19.1,124,West Coast,1.2,5.5,8.7,11.9,75,2.0,52.0,133.8,5.0,44.0,124.8
2012R1704,2012,17,2012-07-21,20.8,13.8,0.0,Carrara,4:40 PM,16550,Gold Coast,0.5,3.7,4.1,5.18,48,Brisbane Lions,3.2,5.6,6.1,8.11,59,17.0,4.0,58.6,13.0,28.0,93.4
2012R1705,2012,17,2012-07-21,29.7,17.8,0.0,Marrara Oval,7:10 PM,6714,Melbourne,5.0,5.1,7.5,8.8,56,Port Adelaide,2.5,5.1,8.1,12.12,84,16.0,8.0,64.2,14.0,20.0,82.5
2012R1706,2012,17,2012-07-21,15.7,4.1,0.2,Docklands,7:40 PM,24615,Western Bulldogs,3.3,8.4,10.9,12.12,84,Carlton,2.1,5.3,10.4,16.6,102,15.0,20.0,75.2,11.0,32.0,104.8
2012R1707,2012,17,2012-07-22,16.4,10.2,3.0,S.C.G.,1:10 PM,26834,Sydney,1.6,5.13,9.13,15.15,105,St Kilda,5.1,5.4,7.9,10.16,76,1.0,52.0,147.4,10.0,32.0,117.2
2012R1708,2012,17,2012-07-22,14.6,8.7,0.0,M.C.G.,3:15 PM,47432,Richmond,2.3,5.9,10.12,14.15,99,North Melbourne,3.5,7.9,9.11,15.13,103,12.0,28.0,106.2,8.0,36.0,107.7
2012R1709,2012,17,2012-07-22,23.4,12.4,0.0,Subiaco,2:40 PM,28767,Fremantle,6.1,8.14,14.18,18.24,132,Greater Western Sydney,0.2,0.3,4.5,5.7,37,9.0,36.0,105.1,18.0,4.0,42.0
2012R1801,2012,18,2012-07-27,13.1,9.1,2.0,Docklands,7:50 PM,44899,Essendon,1.4,3.7,9.11,12.14,86,Hawthorn,8.5,14.9,20.15,27.18,180,7.0,44.0,113.3,2.0,52.0,160.1
2012R1802,2012,18,2012-07-28,15.1,7.2,2.6,Kardinia Park,1:45 PM,18377,Geelong,4.3,9.7,10.1,15.12,102,Adelaide,3.2,4.4,9.8,11.9,75,6.0,44.0,115.0,3.0,52.0,129.4
2012R1803,2012,18,2012-07-28,14.5,6.4,13.6,Docklands,2:10 PM,20816,North Melbourne,5.4,9.6,15.1,19.13,127,Melbourne,1.2,5.5,7.5,11.7,73,8.0,40.0,110.6,16.0,8.0,63.8
2012R1804,2012,18,2012-07-28,17.9,4.8,0.0,Sydney Showground,4:40 PM,8102,Greater Western Sydney,3.4,5.4,6.11,7.12,54,Collingwood,7.5,13.11,17.14,26.18,174,18.0,4.0,41.2,4.0,52.0,123.8
2012R1805,2012,18,2012-07-28,14.5,6.4,13.6,M.C.G.,7:40 PM,46013,Carlton,4.2,7.5,10.11,14.11,95,Richmond,5.2,5.7,8.11,13.13,91,11.0,36.0,104.8,12.0,28.0,105.6
2012R1806,2012,18,2012-07-28,20.5,12.0,0.0,Carrara,7:40 PM,11169,Gold Coast,2.1,5.2,7.4,8.6,54,Sydney,6.3,8.7,16.9,19.12,126,17.0,4.0,57.6,1.0,56.0,151.3
2012R1807,2012,18,2012-07-29,13.7,8.7,0.0,Football Park,12:40 PM,14583,Port Adelaide,1.2,1.3,2.7,6.12,48,Fremantle,5.2,6.7,9.9,11.9,75,14.0,20.0,81.7,9.0,40.0,106.9
2012R1808,2012,18,2012-07-29,12.6,4.7,5.4,Docklands,3:15 PM,23498,St Kilda,4.5,7.1,12.17,16.22,118,Western Bulldogs,3.3,4.4,4.5,6.6,42,10.0,36.0,121.9,15.0,20.0,72.3
2012R1809,2012,18,2012-07-29,20.8,3.7,0.0,Subiaco,2:40 PM,35767,West Coast,7.4,11.5,17.6,28.7,175,Brisbane Lions,2.0,5.2,7.3,12.5,77,5.0,48.0,130.5,13.0,28.0,88.1
2012R1901,2012,19,2012-08-03,16.0,7.1,0.8,M.C.G.,7:50 PM,65287,Hawthorn,2.0,7.6,11.8,17.14,116,Geelong,9.3,10.5,14.9,18.1,118,4.0,52.0,154.9,6.0,48.0,114.0
2012R1902,2012,19,2012-08-04,15.6,8.6,1.4,Docklands,1:45 PM,21599,Western Bulldogs,3.1,6.5,7.7,8.13,61,North Melbourne,3.3,7.3,11.7,18.7,115,15.0,20.0,71.1,7.0,44.0,113.3
2012R1903,2012,19,2012-08-04,20.7,2.7,0.0,Sydney Showground,2:10 PM,6811,Greater Western Sydney,5.4,8.6,10.9,16.11,107,Port Adelaide,1.2,4.5,8.9,10.13,73,17.0,8.0,44.5,14.0,20.0,80.8
2012R1904,2012,19,2012-08-04,19.7,11.0,1.8,Subiaco,2:40 PM,39694,Fremantle,4.2,7.6,15.9,17.11,113,West Coast,1.5,1.1,5.11,6.12,48,9.0,44.0,111.4,5.0,48.0,123.9
2012R1905,2012,19,2012-08-04,15.6,8.6,1.4,M.C.G.,7:40 PM,57873,Collingwood,3.3,8.11,9.14,12.19,91,St Kilda,4.1,5.2,11.6,13.7,85,3.0,56.0,122.9,10.0,36.0,120.2
2012R1906,2012,19,2012-08-04,22.5,5.4,0.0,Gabba,7:40 PM,22193,Brisbane Lions,3.2,4.9,7.12,12.12,84,Richmond,3.3,8.5,14.8,20.12,132,13.0,28.0,86.2,12.0,32.0,108.3
2012R1907,2012,19,2012-08-05,16.7,8.2,0.0,M.C.G.,1:10 PM,18097,Melbourne,6.6,10.7,13.8,16.12,108,Gold Coast,0.2,4.5,5.9,9.12,66,16.0,12.0,67.2,18.0,4.0,57.8
2012R1908,2012,19,2012-08-05,16.7,8.2,0.0,Docklands,3:15 PM,36942,Carlton,3.1,5.3,6.6,10.11,71,Sydney,4.4,8.6,11.8,14.9,93,11.0,36.0,103.1,1.0,60.0,150.2
2012R1909,2012,19,2012-08-05,15.7,10.1,0.6,Football Park,4:10 PM,40030,Adelaide,4.2,6.3,13.7,16.8,104,Essendon,5.4,9.7,12.7,15.1,100,2.0,56.0,127.7,8.0,44.0,112.2
2012R2001,2012,20,2012-08-10,23.4,4.7,0.0,Subiaco,6:40 PM,37812,West Coast,3.1,7.3,11.5,16.6,102,Geelong,5.5,9.5,11.6,15.7,97,5.0,52.0,122.8,7.0,48.0,112.9
2012R2002,2012,20,2012-08-11,13.4,7.6,3.0,M.C.G.,1:45 PM,23464,St Kilda,4.2,5.5,12.11,16.11,107,Melbourne,0.3,2.7,4.9,12.1,82,10.0,40.0,120.7,16.0,12.0,67.7
2012R2003,2012,20,2012-08-11,14.4,4.3,0.0,Football Park,1:40 PM,35027,Adelaide,4.5,7.8,12.15,17.17,119,Fremantle,3.3,7.4,10.5,14.7,91,2.0,60.0,127.9,9.0,44.0,108.6
2012R2004,2012,20,2012-08-11,21.3,9.8,0.0,Carrara,4:40 PM,14657,Gold Coast,3.1,6.9,12.11,16.13,109,Greater Western Sydney,3.1,5.2,8.6,12.7,79,17.0,8.0,60.8,18.0,8.0,45.8
2012R2005,2012,20,2012-08-11,13.4,7.6,3.0,Docklands,7:40 PM,25977,Carlton,2.2,6.6,13.11,17.11,113,Brisbane Lions,2.6,4.11,5.13,10.17,77,11.0,40.0,105.1,13.0,28.0,85.1
2012R2006,2012,20,2012-08-11,16.2,8.8,0.2,Stadium Australia,7:40 PM,45827,Sydney,1.3,4.7,8.11,9.16,70,Collingwood,3.2,5.4,9.4,12.6,78,1.0,60.0,146.6,3.0,60.0,122.3
2012R2007,2012,20,2012-08-12,15.7,0.8,0.2,York Park,1:10 PM,14431,Hawthorn,1.3,9.9,13.12,24.15,159,Port Adelaide,3.4,5.7,10.9,13.9,87,4.0,56.0,156.6,14.0,20.0,78.5
2012R2008,2012,20,2012-08-12,13.9,8.8,0.6,M.C.G.,3:15 PM,28286,Richmond,6.4,10.1,17.16,22.18,150,Western Bulldogs,2.3,6.4,12.5,12.8,80,12.0,36.0,112.0,15.0,20.0,69.7
2012R2009,2012,20,2012-08-12,13.9,8.8,0.6,Docklands,4:40 PM,42674,Essendon,5.2,8.6,9.1,11.1,76,North Melbourne,6.2,8.4,11.7,15.1,100,8.0,44.0,110.1,6.0,48.0,114.1
2012R2101,2012,21,2012-08-17,10.5,7.2,4.0,Docklands,7:50 PM,38169,Geelong,5.3,11.9,11.13,18.15,123,St Kilda,3.2,6.5,9.12,11.15,81,7.0,52.0,114.7,11.0,40.0,116.9
2012R2102,2012,21,2012-08-18,12.8,6.2,4.0,M.C.G.,1:45 PM,59381,Essendon,2.5,6.6,7.8,8.12,60,Carlton,5.3,15.4,20.9,24.12,156,10.0,44.0,104.1,9.0,44.0,110.5
2012R2103,2012,21,2012-08-18,12.2,2.1,11.6,Manuka Oval,2:10 PM,7561,Greater Western Sydney,2.2,4.4,4.5,9.5,59,Melbourne,3.4,6.1,9.13,11.18,84,18.0,8.0,46.6,16.0,16.0,69.8
2012R2104,2012,21,2012-08-18,24.1,6.4,0.0,Subiaco,2:40 PM,32721,Fremantle,3.4,7.8,10.12,13.16,94,Richmond,2.3,5.4,8.4,11.6,72,8.0,48.0,109.6,12.0,36.0,110.2
2012R2105,2012,21,2012-08-18,21.6,12.5,0.0,Gabba,7:40 PM,18979,Brisbane Lions,0.3,5.9,10.15,13.17,95,Adelaide,6.5,7.8,10.9,12.13,85,13.0,32.0,86.3,3.0,60.0,125.7
2012R2106,2012,21,2012-08-18,12.8,6.2,4.0,Docklands,7:40 PM,44956,Collingwood,4.2,5.8,7.12,8.13,61,North Melbourne,4.3,9.6,12.9,13.13,91,4.0,60.0,119.3,6.0,52.0,115.2
2012R2107,2012,21,2012-08-19,15.1,7.2,0.4,Football Park,12:40 PM,13683,Port Adelaide,0.5,1.7,4.1,6.14,50,West Coast,3.4,8.8,9.1,14.14,98,14.0,20.0,77.1,5.0,56.0,125.0
2012R2108,2012,21,2012-08-19,12.7,7.6,1.6,Docklands,3:15 PM,19396,Western Bulldogs,6.2,8.3,11.5,13.7,85,Sydney,3.2,10.5,16.9,26.11,167,15.0,20.0,68.2,1.0,64.0,149.6
2012R2109,2012,21,2012-08-19,12.7,7.6,1.6,M.C.G.,4:40 PM,23098,Hawthorn,6.3,9.7,12.11,19.15,129,Gold Coast,3.3,4.5,8.5,10.5,65,2.0,60.0,158.3,17.0,8.0,60.2
2012R2201,2012,22,2012-08-24,14.0,6.8,2.6,M.C.G.,7:50 PM,47590,Richmond,5.5,8.11,12.16,13.24,102,Essendon,3.2,4.6,7.9,8.9,57,12.0,40.0,112.3,11.0,44.0,101.7
2012R2202,2012,22,2012-08-25,13.9,4.9,0.6,Docklands,1:45 PM,17327,St Kilda,7.2,17.6,19.7,25.13,163,Greater Western Sydney,2.1,2.3,3.5,5.5,35,9.0,44.0,123.7,18.0,8.0,45.1
2012R2203,2012,22,2012-08-25,14.6,7.6,2.2,Football Park,1:40 PM,13953,Port Adelaide,5.2,8.3,14.8,14.9,93,Brisbane Lions,5.3,10.6,12.7,16.8,104,14.0,20.0,77.8,13.0,36.0,87.4
2012R2204,2012,22,2012-08-25,20.2,9.2,0.0,S.C.G.,4:40 PM,31167,Sydney,4.3,8.5,10.7,14.11,95,Hawthorn,0.1,7.6,10.11,15.12,102,2.0,64.0,145.8,1.0,64.0,155.4
2012R2205,2012,22,2012-08-25,23.4,6.8,0.0,Subiaco,5:40 PM,40527,West Coast,2.4,6.8,11.12,15.17,107,Collingwood,4.4,4.9,6.9,8.1,58,4.0,60.0,127.0,5.0,60.0,115.3
2012R2206,2012,22,2012-08-25,23.3,11.5,0.0,Carrara,7:40 PM,15251,Gold Coast,6.1,11.3,12.7,15.8,98,Carlton,2.3,4.7,9.13,11.2,86,17.0,12.0,62.2,10.0,44.0,109.3
2012R2207,2012,22,2012-08-26,14.2,7.5,1.6,Kardinia Park,1:10 PM,18047,Geelong,3.2,8.4,10.8,16.11,107,Western Bulldogs,1.0,3.3,7.5,11.7,73,6.0,56.0,116.0,15.0,20.0,68.2
2012R2208,2012,22,2012-08-26,14.3,6.8,0.6,Docklands,3:15 PM,26482,North Melbourne,1.2,5.4,8.7,12.7,79,Fremantle,3.5,6.7,11.1,20.12,132,8.0,52.0,111.6,7.0,52.0,112.4
2012R2209,2012,22,2012-08-26,14.3,6.8,0.6,M.C.G.,4:40 PM,18450,Melbourne,3.4,5.7,8.1,11.15,81,Adelaide,5.3,10.8,20.12,22.18,150,16.0,16.0,68.8,3.0,64.0,128.5
2012R2301,2012,23,2012-08-31,12.9,6.3,8.2,M.C.G.,7:50 PM,50023,Hawthorn,7.1,10.6,11.1,14.11,95,West Coast,1.3,4.4,5.7,10.1,70,1.0,68.0,154.6,5.0,60.0,124.2
2012R2302,2012,23,2012-09-01,14.2,7.2,0.2,Kardinia Park,1:45 PM,20045,Geelong,4.3,7.5,12.7,17.1,112,Sydney,4.5,5.8,7.12,11.12,78,6.0,60.0,117.1,3.0,64.0,140.6
2012R2303,2012,23,2012-09-01,18.7,4.9,0.0,Football Park,1:40 PM,35463,Adelaide,3.6,9.13,15.18,22.21,153,Gold Coast,1.3,5.6,7.6,9.8,62,2.0,68.0,132.5,17.0,12.0,60.8
2012R2304,2012,23,2012-09-01,17.3,2.3,0.2,Sydney Showground,4:40 PM,6696,Greater Western Sydney,3.3,4.5,7.8,11.11,77,North Melbourne,3.2,7.4,12.5,16.9,105,18.0,8.0,46.2,8.0,56.0,112.5
2012R2305,2012,23,2012-09-01,20.5,12.0,1.2,Subiaco,5:40 PM,32687,Fremantle,3.5,7.7,11.14,14.17,101,Melbourne,1.3,2.5,4.8,5.1,40,7.0,56.0,115.7,16.0,16.0,67.5
2012R2306,2012,23,2012-09-01,14.1,6.8,0.0,M.C.G.,7:40 PM,56491,Essendon,4.3,7.3,9.7,10.12,72,Collingwood,5.5,7.11,10.17,14.2,104,11.0,44.0,100.0,4.0,64.0,116.5
2012R2307,2012,23,2012-09-02,18.3,2.7,0.0,Docklands,1:10 PM,31393,Carlton,4.5,7.7,10.15,12.19,91,St Kilda,4.1,8.4,10.6,16.1,106,10.0,44.0,108.0,9.0,48.0,123.3
2012R2308,2012,23,2012-09-02,18.3,2.7,0.0,M.C.G.,3:15 PM,27893,Richmond,5.1,6.6,11.8,16.1,106,Port Adelaide,2.5,6.7,12.8,16.1,106,12.0,42.0,111.6,14.0,22.0,78.9
2012R2309,2012,23,2012-09-02,22.4,7.3,0.0,Gabba,4:40 PM,18289,Brisbane Lions,1.4,9.7,14.12,19.14,128,Western Bulldogs,0.3,2.5,4.6,9.7,61,13.0,40.0,91.0,15.0,20.0,67.0
2012QF01,2012,-4,2012-09-07,14.2,7.8,10.6,M.C.G.,7:50 PM,85639,Hawthorn,4.6,9.1,15.13,20.15,135,Collingwood,2.3,7.4,12.7,15.7,97,,,,,,
2012EF01,2012,-5,2012-09-08,15.7,9.0,0.8,M.C.G.,7:45 PM,44460,Geelong,0.1,3.5,6.9,11.14,80,Fremantle,5.7,8.9,12.11,14.12,96,,,,,,
2012QF02,2012,-4,2012-09-08,15.2,11.0,0.2,Football Park,2:45 PM,44849,Adelaide,1.3,2.7,3.1,5.12,42,Sydney,2.2,7.2,8.4,11.5,71,,,,,,
2012EF02,2012,-5,2012-09-09,29.3,8.8,0.0,Subiaco,1:15 PM,41790,West Coast,7.4,11.8,15.11,24.18,162,North Melbourne,0.3,2.8,8.1,9.12,66,,,,,,
2012SF01,2012,-3,2012-09-14,14.5,11.6,0.0,Football Park,8:15 PM,31742,Adelaide,1.3,4.7,8.9,12.9,81,Fremantle,4.1,7.2,8.4,11.5,71,,,,,,
2012SF02,2012,-3,2012-09-15,15.6,7.2,2.0,M.C.G.,7:45 PM,65483,Collingwood,3.4,4.5,8.1,10.13,73,West Coast,5.1,6.4,7.6,9.6,60,,,,,,
2012PF01,2012,-2,2012-09-21,24.0,11.6,0.0,Stadium Australia,7:50 PM,57156,Sydney,5.5,7.9,9.14,13.18,96,Collingwood,2.3,3.6,5.8,10.1,70,,,,,,
2012PF02,2012,-2,2012-09-22,20.0,9.2,1.0,M.C.G.,5:15 PM,69146,Hawthorn,2.6,5.1,11.14,13.19,97,Adelaide,4.1,7.3,10.4,14.8,92,,,,,,
2012GF01,2012,-1,2012-09-29,13.1,4.4,8.4,M.C.G.,2:30 PM,99683,Hawthorn,4.5,4.6,9.1,11.15,81,Sydney,1.4,7.4,10.5,14.7,91,,,,,,
2013R0101,2013,1,2013-03-22,19.9,16.2,0.4,Football Park,8:10 PM,42218,Adelaide,3.4,4.9,8.14,11.16,82,Essendon,1.3,7.5,13.7,18.9,117,16.0,0.0,70.1,3.0,4.0,142.7
2013R0102,2013,1,2013-03-23,25.4,12.8,0.0,Subiaco,4:40 PM,39629,Fremantle,2.0,5.4,11.1,16.12,108,West Coast,3.5,6.7,7.1,11.14,80,5.0,4.0,135.0,14.0,0.0,74.1
2013R0103,2013,1,2013-03-28,21.4,14.8,17.4,M.C.G.,7:45 PM,80971,Carlton,3.3,4.6,9.12,14.17,101,Richmond,2.9,9.14,14.18,14.22,106,10.0,0.0,95.3,9.0,4.0,105.0
2013R0104,2013,1,2013-03-30,22.1,11.7,0.0,Docklands,1:40 PM,25263,Western Bulldogs,6.1,10.5,16.9,19.13,127,Brisbane Lions,0.6,3.1,5.14,7.17,59,2.0,4.0,215.3,17.0,0.0,46.5
2013R0105,2013,1,2013-03-30,25.8,12.3,0.0,Stadium Australia,4:40 PM,23690,Greater Western Sydney,0.4,5.4,7.8,11.1,76,Sydney,4.5,9.7,12.9,16.1,106,15.0,0.0,71.7,4.0,4.0,139.5
2013R0106,2013,1,2013-03-30,27.8,20.8,0.0,Carrara,6:45 PM,13832,Gold Coast,3.6,3.8,6.11,13.12,90,St Kilda,1.7,6.9,7.14,10.17,77,7.0,4.0,116.9,12.0,0.0,85.6
2013R0107,2013,1,2013-03-31,17.8,12.2,2.0,M.C.G.,1:10 PM,22924,Melbourne,3.1,7.2,7.3,8.6,54,Port Adelaide,5.3,11.7,16.13,19.19,133,18.0,0.0,40.6,1.0,4.0,246.3
2013R0108,2013,1,2013-03-31,17.8,12.2,2.0,Docklands,4:40 PM,41040,North Melbourne,5.2,8.4,9.7,13.9,87,Collingwood,3.5,8.6,12.1,15.13,103,13.0,0.0,84.5,6.0,4.0,118.4
2013R0109,2013,1,2013-04-01,20.2,8.4,0.2,M.C.G.,3:20 PM,76300,Hawthorn,4.3,8.9,10.1,12.14,86,Geelong,1.5,5.7,10.12,13.15,93,11.0,0.0,92.5,8.0,4.0,108.1
2013R0201,2013,2,2013-04-05,24.2,7.8,0.0,M.C.G.,7:50 PM,56783,St Kilda,3.1,6.6,11.7,12.1,82,Richmond,4.5,8.1,12.12,14.15,99,14.0,0.0,84.1,6.0,8.0,112.0
2013R0202,2013,2,2013-04-06,22.0,16.3,2.4,S.C.G.,1:45 PM,20372,Sydney,2.1,6.4,11.1,17.12,114,Gold Coast,2.2,3.4,8.6,11.7,73,3.0,8.0,147.7,11.0,4.0,85.3
2013R0203,2013,2,2013-04-06,27.6,9.5,0.0,Docklands,2:10 PM,19210,Western Bulldogs,1.1,5.5,7.7,11.12,78,Fremantle,6.2,9.6,13.9,16.1,106,8.0,4.0,124.2,4.0,8.0,135.4
2013R0204,2013,2,2013-04-06,24.6,16.9,2.0,Gabba,3:40 PM,21308,Brisbane Lions,2.3,6.5,10.13,10.17,77,Adelaide,2.3,7.6,9.11,14.12,96,17.0,0.0,61.0,10.0,4.0,91.8
2013R0205,2013,2,2013-04-06,26.6,10.1,0.0,Football Park,7:10 PM,25122,Port Adelaide,2.5,8.9,12.17,19.2,134,Greater Western Sydney,4.4,6.5,8.9,11.12,78,2.0,8.0,202.3,16.0,0.0,64.2
2013R0206,2013,2,2013-04-06,27.6,9.5,0.0,M.C.G.,7:40 PM,51153,Essendon,6.2,13.6,21.11,28.16,184,Melbourne,2.1,4.5,5.5,5.6,36,1.0,8.0,255.1,18.0,0.0,28.4
2013R0207,2013,2,2013-04-07,28.1,13.7,0.0,Docklands,1:10 PM,34152,Geelong,4.0,6.4,13.8,16.16,112,North Melbourne,7.1,12.3,15.5,17.6,108,7.0,8.0,105.7,12.0,0.0,90.7
2013R0208,2013,2,2013-04-07,28.1,13.7,0.0,M.C.G.,3:20 PM,84247,Collingwood,3.3,5.5,10.1,17.15,117,Carlton,3.0,7.3,12.8,15.1,100,5.0,8.0,117.6,13.0,0.0,90.1
2013R0209,2013,2,2013-04-07,31.7,17.7,0.0,Subiaco,2:40 PM,38389,West Coast,1.3,6.6,12.6,15.8,98,Hawthorn,6.1,11.2,15.7,23.1,148,15.0,0.0,69.5,9.0,4.0,122.5
2013R0301,2013,3,2013-04-12,24.0,21.0,0.4,Subiaco,6:40 PM,35963,Fremantle,5.3,7.5,7.7,9.14,68,Essendon,0.3,1.5,6.1,10.12,72,7.0,8.0,122.6,1.0,12.0,200.5
2013R0302,2013,3,2013-04-13,21.2,10.4,0.2,Bellerive Oval,1:45 PM,13223,North Melbourne,4.2,7.8,8.11,13.14,92,Sydney,3.4,5.6,16.1,20.11,131,16.0,0.0,82.9,3.0,12.0,145.6
2013R0303,2013,3,2013-04-13,24.0,15.2,0.2,M.C.G.,2:10 PM,18571,Melbourne,4.1,9.2,10.3,13.5,83,West Coast,5.3,10.6,21.9,27.15,177,18.0,0.0,35.0,10.0,4.0,104.7
2013R0304,2013,3,2013-04-13,24.9,5.2,0.0,Manuka Oval,4:40 PM,11092,Greater Western Sydney,0.0,5.1,8.3,10.8,68,St Kilda,5.4,10.8,15.12,21.14,140,17.0,0.0,58.4,9.0,4.0,116.3
2013R0305,2013,3,2013-04-13,24.0,15.2,0.2,Docklands,7:40 PM,43241,Geelong,5.5,12.6,17.7,18.11,119,Carlton,4.3,9.5,11.1,15.13,103,5.0,12.0,109.1,15.0,0.0,88.9
2013R0306,2013,3,2013-04-13,23.6,20.1,30.0,Carrara,7:40 PM,12961,Gold Coast,3.5,4.7,8.11,13.14,92,Brisbane Lions,4.5,6.13,10.14,13.16,94,13.0,4.0,89.5,14.0,4.0,73.0
